Gene ID,Threshold,Namespace,ProtNote Term Count,InterPro2GO Term Count,Exact Match Count,Has ProtNote Prediction,Has Exact Match,ProtNote GO Terms,InterPro2GO GO Terms,Exact Matching GO Terms
B9J08_000393,0.5,CC,1,2,1,True,True,GO:0005737,GO:0005737;GO:0005829,GO:0005737
B9J08_000394,0.5,CC,0,5,0,False,False,,GO:0000811;GO:0005634;GO:0031261;GO:0031298;GO:0071162,
B9J08_000395,0.5,CC,0,2,0,False,False,,GO:0005634;GO:0016593,
B9J08_000396,0.5,CC,0,1,0,False,False,,GO:0000776,
B9J08_000397,0.5,CC,1,3,0,True,False,GO:0016020,GO:0005778;GO:0005783;GO:1990429,
B9J08_000398,0.5,CC,1,1,0,True,False,GO:0031225,GO:0005886,
B9J08_000399,0.5,CC,1,1,0,True,False,GO:0043231,GO:0005730,
B9J08_000400,0.5,CC,0,1,0,False,False,,GO:0005783,
B9J08_000401,0.5,CC,3,1,1,True,True,GO:0005634;GO:0043227;GO:0043231,GO:0005634,GO:0005634
B9J08_000402,0.5,CC,3,1,0,True,False,GO:0005886;GO:0016020;GO:0016604,GO:0005634,
B9J08_000404,0.5,CC,1,4,0,True,False,GO:0032991,GO:0005643;GO:0005737;GO:0005829;GO:0034399,
B9J08_000405,0.5,CC,0,4,0,False,False,,GO:0005769;GO:0005794;GO:0005886;GO:0016020,
B9J08_000406,0.5,CC,1,1,0,True,False,GO:0005737,GO:0005682,
B9J08_000408,0.5,CC,0,2,0,False,False,,GO:0005783;GO:0005788,
B9J08_000409,0.5,CC,0,1,0,False,False,,GO:0005829,
B9J08_000410,0.5,CC,3,2,1,True,True,GO:0005634;GO:0043227;GO:0043231,GO:0005634;GO:0005739,GO:0005634
B9J08_000412,0.5,CC,0,5,0,False,False,,GO:0000794;GO:0005634;GO:0005737;GO:0030896;GO:0035861,
B9J08_000413,0.5,CC,0,1,0,False,False,,GO:0005743,
B9J08_000414,0.5,CC,3,1,1,True,True,GO:0005634;GO:0043227;GO:0043231,GO:0005634,GO:0005634
B9J08_000415,0.5,CC,0,2,0,False,False,,GO:0005783;GO:0005789,
B9J08_000417,0.5,CC,1,13,0,True,False,GO:0005886,GO:0000131;GO:0000935;GO:0005737;GO:0005934;GO:0005935;GO:0032153;GO:0032154;GO:0043332;GO:0051285;GO:0051286;GO:0090726;GO:0120171;GO:1902716,
B9J08_000418,0.5,CC,0,1,0,False,False,,GO:0005886,
B9J08_000419,0.5,CC,0,2,0,False,False,,GO:0005739;GO:0005743,
B9J08_000422,0.5,CC,3,1,1,True,True,GO:0005634;GO:0043227;GO:0043231,GO:0005634,GO:0005634
B9J08_000424,0.5,CC,0,3,0,False,False,,GO:0005739;GO:0005743;GO:0005758,
B9J08_000425,0.5,CC,2,2,1,True,True,GO:0005739;GO:0043231,GO:0005739;GO:0005759,GO:0005739
B9J08_000427,0.5,CC,1,4,0,True,False,GO:0032991,GO:0002178;GO:0005789;GO:0031211;GO:0042406,
B9J08_000428,0.5,CC,0,2,0,False,False,,GO:0005634;GO:0005739,
B9J08_000431,0.5,CC,0,7,0,False,False,,GO:0000329;GO:0005737;GO:0005770;GO:0005777;GO:0005874;GO:0016020;GO:0030479,
B9J08_000433,0.5,CC,1,1,0,True,False,GO:0005737,GO:0005829,
B9J08_000434,0.5,CC,0,2,0,False,False,,GO:0005576;GO:0005743,
B9J08_000435,0.5,CC,1,4,1,True,True,GO:0016020,GO:0005886;GO:0016020;GO:0070867;GO:1990531,GO:0016020
B9J08_000436,0.5,CC,2,2,2,True,True,GO:0005886;GO:0016020,GO:0005886;GO:0016020,GO:0005886;GO:0016020
B9J08_000437,0.5,CC,0,3,0,False,False,,GO:0005634;GO:0005737;GO:0031371,
B9J08_000442,0.5,CC,0,2,0,False,False,,GO:0005737;GO:0005844,
B9J08_000443,0.5,CC,5,3,1,True,True,GO:0005737;GO:0005935;GO:0030427;GO:0030428;GO:0032153,GO:0000131;GO:0005622;GO:0005935,GO:0005935
B9J08_000444,0.5,CC,0,8,0,False,False,,GO:0000139;GO:0005628;GO:0005634;GO:0005737;GO:0005794;GO:0005829;GO:0032153;GO:0051286,
B9J08_000445,0.5,CC,2,1,0,True,False,GO:0043227;GO:0043231,GO:0005759,
B9J08_000446,0.5,CC,2,1,0,True,False,GO:0005886;GO:0016020,GO:0005829,
B9J08_000447,0.5,CC,0,1,0,False,False,,GO:0005634,
B9J08_000449,0.5,CC,0,1,0,False,False,,GO:0016020,
B9J08_000450,0.5,CC,0,1,0,False,False,,GO:0000329,
B9J08_000451,0.5,CC,0,1,0,False,False,,GO:0005634,
B9J08_000452,0.5,CC,1,4,1,True,True,GO:0042729,GO:0005737;GO:0005874;GO:0042729;GO:0072686,GO:0042729
B9J08_000454,0.5,CC,2,1,0,True,False,GO:0031982;GO:0043227,GO:0005789,
B9J08_000458,0.5,CC,0,6,0,False,False,,GO:0001411;GO:0005634;GO:0005635;GO:0005737;GO:0010494;GO:0043332,
B9J08_000459,0.5,CC,4,2,0,True,False,GO:0016020;GO:0031090;GO:0043227;GO:0043231,GO:0005783;GO:0030134,
B9J08_000460,0.5,CC,0,3,0,False,False,,GO:0005576;GO:0005777;GO:0005829,
B9J08_000461,0.5,CC,1,1,0,True,False,GO:0032991,GO:0005840,
B9J08_000462,0.5,CC,0,14,0,False,False,,GO:0001400;GO:0005634;GO:0005730;GO:0005737;GO:0005847;GO:0005935;GO:0030428;GO:0032153;GO:0035839;GO:0051285;GO:0051286;GO:0061638;GO:1902716;GO:1990567,
B9J08_000463,0.5,CC,3,2,0,True,False,GO:0031410;GO:0031982;GO:0043227,GO:0005737;GO:0005768,
B9J08_000464,0.5,CC,0,2,0,False,False,,GO:0005785;GO:0005789,
B9J08_000465,0.5,CC,0,2,0,False,False,,GO:0005737;GO:0005829,
B9J08_000467,0.5,CC,0,1,0,False,False,,GO:0000785,
B9J08_000468,0.5,CC,2,5,0,True,False,GO:0043227;GO:0043231,GO:0000785;GO:0005634;GO:0005667;GO:0005829;GO:0031519,
B9J08_000469,0.5,CC,0,4,0,False,False,,GO:0005739;GO:0009353;GO:0042645;GO:0045252,
B9J08_000471,0.5,CC,0,1,0,False,False,,GO:0016020,
B9J08_000473,0.5,CC,0,5,0,False,False,,GO:0005783;GO:0016020;GO:0030133;GO:0031520;GO:0032154,
B9J08_000474,0.5,CC,0,3,0,False,False,,GO:0005737;GO:0005886;GO:0016020,
B9J08_000475,0.5,CC,0,4,0,False,False,,GO:0005634;GO:0005730;GO:0005737;GO:0030687,
B9J08_000476,0.5,CC,0,5,0,False,False,,GO:0005634;GO:0005737;GO:0005829;GO:0034399;GO:0072380,
B9J08_000479,0.5,CC,0,1,0,False,False,,GO:0016020,
B9J08_000480,0.5,CC,0,12,0,False,False,,GO:0000837;GO:0000839;GO:0005634;GO:0005737;GO:0005739;GO:0005789;GO:0005829;GO:0030894;GO:0034098;GO:0036266;GO:1990023;GO:1990112,
B9J08_000482,0.5,CC,0,1,0,False,False,,GO:0016020,
B9J08_000483,0.5,CC,0,2,0,False,False,,GO:0005634;GO:0005737,
B9J08_000484,0.5,CC,1,3,0,True,False,GO:0032991,GO:0005737;GO:0005739;GO:0005960,
B9J08_000485,0.5,CC,2,12,2,True,True,GO:0016020;GO:0031201,GO:0001411;GO:0005768;GO:0005802;GO:0005886;GO:0016020;GO:0030658;GO:0030659;GO:0031201;GO:0032153;GO:0051285;GO:0051286;GO:0090619,GO:0016020;GO:0031201
B9J08_000486,0.5,CC,0,14,0,False,False,,GO:0000142;GO:0000812;GO:0001411;GO:0005628;GO:0005884;GO:0030479;GO:0031011;GO:0032432;GO:0035267;GO:0043332;GO:0048471;GO:0120104;GO:0120105;GO:0120106,
B9J08_000487,0.5,CC,1,2,0,True,False,GO:0016020,GO:0005739;GO:0005783,
B9J08_000488,0.5,CC,0,2,0,False,False,,GO:0005634;GO:0035861,
B9J08_000489,0.5,CC,3,2,1,True,True,GO:0005634;GO:0043227;GO:0043231,GO:0005634;GO:0005737,GO:0005634
B9J08_000490,0.5,CC,3,1,1,True,True,GO:0005634;GO:0043227;GO:0043231,GO:0005634,GO:0005634
B9J08_000491,0.5,CC,0,2,0,False,False,,GO:0005739;GO:0005758,
B9J08_000492,0.5,CC,1,15,0,True,False,GO:0016459,GO:0000131;GO:0000329;GO:0005737;GO:0005934;GO:0005935;GO:0015629;GO:0030479;GO:0031941;GO:0032153;GO:0032432;GO:0051285;GO:0051286;GO:0090726;GO:0097575;GO:1902716,
B9J08_000494,0.5,CC,2,4,2,True,True,GO:0005886;GO:0016020,GO:0000329;GO:0005886;GO:0016020;GO:1990816,GO:0005886;GO:0016020
B9J08_000495,0.5,CC,0,3,0,False,False,,GO:0005634;GO:0005741;GO:0005829,
B9J08_000496,0.5,CC,0,1,0,False,False,,GO:0005739,
B9J08_000497,0.5,CC,0,3,0,False,False,,GO:0005634;GO:0005730;GO:0005737,
B9J08_000498,0.5,CC,1,3,1,True,True,GO:0005737,GO:0005576;GO:0005622;GO:0005737,GO:0005737
B9J08_000499,0.5,CC,0,4,0,False,False,,GO:0000228;GO:0000794;GO:0005694;GO:0035861,
B9J08_000500,0.5,CC,0,2,0,False,False,,GO:0005789;GO:0043231,
B9J08_000501,0.5,CC,2,2,2,True,True,GO:0005886;GO:0016020,GO:0005886;GO:0016020,GO:0005886;GO:0016020
B9J08_000503,0.5,CC,2,2,2,True,True,GO:0005886;GO:0016020,GO:0005886;GO:0016020,GO:0005886;GO:0016020
B9J08_000504,0.5,CC,0,2,0,False,False,,GO:0005737;GO:0016020,
B9J08_000506,0.5,CC,1,1,0,True,False,GO:0032991,GO:0016471,
B9J08_000507,0.5,CC,0,2,0,False,False,,GO:0005743;GO:0005749,
B9J08_000508,0.5,CC,0,1,0,False,False,,GO:0005737,
B9J08_000509,0.5,CC,0,2,0,False,False,,GO:0005576;GO:0005615,
B9J08_000510,0.5,CC,0,6,0,False,False,,GO:0000131;GO:0000935;GO:0005934;GO:0043332;GO:0051285;GO:0051286,
B9J08_000511,0.5,CC,0,3,0,False,False,,GO:0005783;GO:0005789;GO:0016020,
B9J08_000513,0.5,CC,0,3,0,False,False,,GO:0005622;GO:0005634;GO:0005737,
B9J08_000514,0.5,CC,0,2,0,False,False,,GO:0000228;GO:0005634,
B9J08_000515,0.5,CC,0,2,0,False,False,,GO:0005634;GO:0005737,
B9J08_000516,0.5,CC,0,2,0,False,False,,GO:0005739;GO:0005743,
B9J08_000517,0.5,CC,1,1,0,True,False,GO:0032991,GO:0033573,
B9J08_000518,0.5,CC,0,2,0,False,False,,GO:0030123;GO:0030131,
B9J08_000519,0.5,CC,0,2,0,False,False,,GO:0005789;GO:0033185,
B9J08_000520,0.5,CC,2,2,0,True,False,GO:0043227;GO:0043231,GO:0005737;GO:0005886,
B9J08_000522,0.5,CC,0,1,0,False,False,,GO:0005739,
B9J08_000523,0.5,CC,0,2,0,False,False,,GO:0005739;GO:0005759,
B9J08_000525,0.5,CC,0,2,0,False,False,,GO:0005739;GO:0005758,
B9J08_000527,0.5,CC,1,2,0,True,False,GO:0032991,GO:0005737;GO:0005770,
B9J08_000528,0.5,CC,1,2,1,True,True,GO:0005759,GO:0005739;GO:0005759,GO:0005759
B9J08_000529,0.5,CC,3,5,0,True,False,GO:0010008;GO:0016020;GO:0031090,GO:0005628;GO:0005768;GO:0005829;GO:0030904;GO:0030905,
B9J08_000530,0.5,CC,3,1,0,True,False,GO:0005774;GO:0016020;GO:0031090,GO:0005741,
B9J08_000531,0.5,CC,3,1,0,True,False,GO:0005634;GO:0043227;GO:0043231,GO:0048188,
B9J08_000532,0.5,CC,0,6,0,False,False,,GO:0005768;GO:0005794;GO:0005802;GO:0012505;GO:0016020;GO:0031201,
B9J08_000533,0.5,CC,0,4,0,False,False,,GO:0000124;GO:0005634;GO:0005829;GO:0046695,
B9J08_000534,0.5,CC,0,2,0,False,False,,GO:0005634;GO:0031391,
B9J08_000535,0.5,CC,0,2,0,False,False,,GO:0005634;GO:0005681,
B9J08_000536,0.5,CC,3,1,0,True,False,GO:0016020;GO:0031090;GO:0031966,GO:0005743,
B9J08_000537,0.5,CC,1,2,1,True,True,GO:0005730,GO:0005634;GO:0005730,GO:0005730
B9J08_000538,0.5,CC,1,1,0,True,False,GO:0032991,GO:0031415,
B9J08_000539,0.5,CC,1,6,0,True,False,GO:0032991,GO:0005783;GO:0005794;GO:0030008;GO:1990070;GO:1990071;GO:1990072,
B9J08_000542,0.5,CC,1,2,1,True,True,GO:0005737,GO:0005634;GO:0005737,GO:0005737
B9J08_000543,0.5,CC,0,3,0,False,False,,GO:0005737;GO:0005758;GO:0005829,
B9J08_000544,0.5,CC,0,1,0,False,False,,GO:0005829,
B9J08_000545,0.5,CC,2,5,2,True,True,GO:0016282;GO:0033290,GO:0005737;GO:0005852;GO:0010494;GO:0016282;GO:0033290,GO:0016282;GO:0033290
B9J08_000546,0.5,CC,4,2,0,True,False,GO:0005634;GO:0032991;GO:0043227;GO:0043231,GO:0005743;GO:0019898,
B9J08_000548,0.5,CC,0,1,0,False,False,,GO:0005743,
B9J08_000549,0.5,CC,0,2,0,False,False,,GO:0005737;GO:0044732,
B9J08_000550,0.5,CC,1,1,0,True,False,GO:0005634,GO:0048188,
B9J08_000551,0.5,CC,4,2,0,True,False,GO:0005774;GO:0016020;GO:0032991;GO:0043227,GO:0000329;GO:0034424,
B9J08_000552,0.5,CC,0,2,0,False,False,,GO:0005634;GO:0005737,
B9J08_000553,0.5,CC,2,2,0,True,False,GO:0032991;GO:1990904,GO:0005763;GO:0005840,
B9J08_000554,0.5,CC,0,3,0,False,False,,GO:0005840;GO:0022625;GO:0030687,
B9J08_000555,0.5,CC,0,6,0,False,False,,GO:0000131;GO:0005737;GO:0005934;GO:0005935;GO:0030427;GO:0043332,
B9J08_000556,0.5,CC,3,2,2,True,True,GO:0000139;GO:0016020;GO:0031090,GO:0000139;GO:0016020,GO:0000139;GO:0016020
B9J08_000558,0.5,CC,0,1,0,False,False,,GO:0016020,
B9J08_000559,0.5,CC,0,2,0,False,False,,GO:0005737;GO:0005829,
B9J08_000560,0.5,CC,7,1,1,True,True,GO:0005634;GO:0005737;GO:0016020;GO:0031090;GO:0032991;GO:0043227;GO:0043231,GO:0005634,GO:0005634
B9J08_000561,0.5,CC,2,4,1,True,True,GO:0030479;GO:0061645,GO:0030479;GO:0031097;GO:0043332;GO:0140224,GO:0030479
B9J08_000565,0.5,CC,0,3,0,False,False,,GO:0005762;GO:0005840;GO:0015934,
B9J08_000566,0.5,CC,2,2,0,True,False,GO:0043227;GO:0043231,GO:0005789;GO:0005811,
B9J08_000567,0.5,CC,4,2,0,True,False,GO:0005739;GO:0032991;GO:0043227;GO:0043231,GO:0044284;GO:0061617,
B9J08_000568,0.5,CC,0,1,0,False,False,,GO:0005886,
B9J08_000569,0.5,CC,2,2,0,True,False,GO:0032991;GO:1990904,GO:0005761;GO:0005762,
B9J08_000570,0.5,CC,1,8,0,True,False,GO:0032991,GO:0000781;GO:0005681;GO:0005688;GO:0005730;GO:0005732;GO:0046540;GO:0140445;GO:1990726,
B9J08_000572,0.5,CC,2,5,0,True,False,GO:0016020;GO:0031090,GO:0005635;GO:0005777;GO:0005783;GO:0005789;GO:0070939,
B9J08_000574,0.5,CC,1,4,0,True,False,GO:0032991,GO:0005657;GO:0005739;GO:0031966;GO:0043596,
B9J08_000576,0.5,CC,0,2,0,False,False,,GO:0005783;GO:0005789,
B9J08_000578,0.5,CC,0,1,0,False,False,,GO:0019005,
B9J08_000580,0.5,CC,0,2,0,False,False,,GO:0005829;GO:0016020,
B9J08_000581,0.5,CC,2,1,0,True,False,GO:0005886;GO:0016020,GO:0005782,
B9J08_000582,0.5,CC,2,1,1,True,True,GO:0005886;GO:0016020,GO:0016020,GO:0016020
B9J08_000584,0.5,CC,0,3,0,False,False,,GO:0005634;GO:0005737;GO:0030479,
B9J08_000587,0.5,CC,1,7,0,True,False,GO:0005737,GO:0005829;GO:0005856;GO:0005938;GO:0019897;GO:0031097;GO:0043332;GO:0051285,
B9J08_000588,0.5,CC,0,3,0,False,False,,GO:0005634;GO:0005737;GO:0031510,
B9J08_000589,0.5,CC,0,3,0,False,False,,GO:0005783;GO:0005789;GO:0042175,
B9J08_000590,0.5,CC,0,1,0,False,False,,GO:0010494,
B9J08_000591,0.5,CC,2,2,2,True,True,GO:0005886;GO:0016020,GO:0005886;GO:0016020,GO:0005886;GO:0016020
B9J08_000592,0.5,CC,0,1,0,False,False,,GO:0005634,
B9J08_000593,0.5,CC,0,2,0,False,False,,GO:0005737;GO:0043332,
B9J08_000596,0.5,CC,0,1,0,False,False,,GO:0005737,
B9J08_000598,0.5,CC,1,2,1,True,True,GO:0005737,GO:0005622;GO:0005737,GO:0005737
B9J08_000599,0.5,CC,0,2,0,False,False,,GO:0000791;GO:0005634,
B9J08_000601,0.5,CC,1,1,0,True,False,GO:0043227,GO:0032153,
B9J08_000602,0.5,CC,1,5,1,True,True,GO:0005737,GO:0000328;GO:0005737;GO:0005771;GO:0005829;GO:0061957,GO:0005737
B9J08_000603,0.5,CC,3,3,0,True,False,GO:0031410;GO:0031982;GO:0043227,GO:0005783;GO:0005794;GO:0030134,
B9J08_000604,0.5,CC,1,1,0,True,False,GO:0032991,GO:0005840,
B9J08_000605,0.5,CC,1,2,0,True,False,GO:0032991,GO:0005840;GO:0032040,
B9J08_000607,0.5,CC,2,1,0,True,False,GO:0005886;GO:0016020,GO:0000329,
B9J08_000610,0.5,CC,0,2,0,False,False,,GO:0005829;GO:0019898,
B9J08_000611,0.5,CC,0,1,0,False,False,,GO:0005634,
B9J08_000612,0.5,CC,0,7,0,False,False,,GO:0000176;GO:0000177;GO:0000178;GO:0005634;GO:0005654;GO:0005730;GO:0005737,
B9J08_000614,0.5,CC,5,6,3,True,True,GO:0005618;GO:0005886;GO:0009277;GO:0016020;GO:0031225,GO:0005619;GO:0005628;GO:0005886;GO:0009277;GO:0009986;GO:0031225,GO:0005886;GO:0009277;GO:0031225
B9J08_000615,0.5,CC,0,1,0,False,False,,GO:0005773,
B9J08_000616,0.5,CC,3,3,0,True,False,GO:0031410;GO:0031982;GO:0043227,GO:0005794;GO:0005802;GO:0030131,
B9J08_000617,0.5,CC,2,1,0,True,False,GO:0032991;GO:1990234,GO:0031083,
B9J08_000619,0.5,CC,0,3,0,False,False,,GO:0005739;GO:0005743;GO:0031314,
B9J08_000620,0.5,CC,0,4,0,False,False,,GO:0005737;GO:0005783;GO:0005789;GO:0005793,
B9J08_000621,0.5,CC,0,3,0,False,False,,GO:0005737;GO:0005876;GO:0042729,
B9J08_000622,0.5,CC,3,1,0,True,False,GO:0005739;GO:0043227;GO:0043231,GO:0005737,
B9J08_000623,0.5,CC,1,1,0,True,False,GO:0005829,GO:0071561,
B9J08_000625,0.5,CC,2,4,0,True,False,GO:0031966;GO:0032991,GO:0005740;GO:0005743;GO:0005749;GO:0016020,
B9J08_000627,0.5,CC,0,4,0,False,False,,GO:0005783;GO:0005789;GO:0005794;GO:0031211,
B9J08_000628,0.5,CC,5,6,0,True,False,GO:0016020;GO:0031090;GO:0032991;GO:0043227;GO:0043231,GO:0000228;GO:0005634;GO:0005729;GO:0005829;GO:0032116;GO:0090694,
B9J08_000629,0.5,CC,2,1,0,True,False,GO:0005634;GO:0043231,GO:0033255,
B9J08_000630,0.5,CC,0,1,0,False,False,,GO:0005783,
B9J08_000631,0.5,CC,2,4,1,True,True,GO:0005737;GO:0032991,GO:0000145;GO:0005737;GO:0032153;GO:0051286,GO:0005737
B9J08_000632,0.5,CC,0,2,0,False,False,,GO:0005840;GO:0022627,
B9J08_000634,0.5,CC,1,1,0,True,False,GO:0032153,GO:0005634,
B9J08_000635,0.5,CC,0,3,0,False,False,,GO:0005743;GO:0005758;GO:0031314,
B9J08_000636,0.5,CC,1,2,0,True,False,GO:0032991,GO:0005739;GO:0017087,
B9J08_000637,0.5,CC,1,3,0,True,False,GO:0032991,GO:0000124;GO:0005634;GO:0046695,
B9J08_000638,0.5,CC,2,2,0,True,False,GO:0043227;GO:0043231,GO:0005739;GO:0005763,
B9J08_000643,0.5,CC,0,3,0,False,False,,GO:0005737;GO:0005794;GO:0005795,
B9J08_000645,0.5,CC,0,3,0,False,False,,GO:0005737;GO:0005829;GO:0005844,
B9J08_000647,0.5,CC,0,2,0,False,False,,GO:0016592;GO:0070847,
B9J08_000648,0.5,CC,0,4,0,False,False,,GO:0000324;GO:0005737;GO:0005783;GO:0043231,
B9J08_000649,0.5,CC,2,2,1,True,True,GO:0005739;GO:1990904,GO:0005739;GO:0005763,GO:0005739
B9J08_000650,0.5,CC,0,3,0,False,False,,GO:0005739;GO:0009361;GO:0042645,
B9J08_000651,0.5,CC,3,2,1,True,True,GO:0005634;GO:0043227;GO:0043231,GO:0005634;GO:0031011,GO:0005634
B9J08_000654,0.5,CC,2,1,0,True,False,GO:0043227;GO:0043231,GO:0005737,
B9J08_000657,0.5,CC,0,1,0,False,False,,GO:0016020,
B9J08_000659,0.5,CC,0,1,0,False,False,,GO:0005743,
B9J08_000661,0.5,CC,0,1,0,False,False,,GO:0005634,
B9J08_000662,0.5,CC,2,1,0,True,False,GO:0005737;GO:0043227,GO:0005634,
B9J08_000665,0.5,CC,1,3,0,True,False,GO:0070469,GO:0005739;GO:0005743;GO:0005746,
B9J08_000666,0.5,CC,3,1,0,True,False,GO:0000145;GO:0005737;GO:0032991,GO:0034044,
B9J08_000667,0.5,CC,1,4,0,True,False,GO:0090575,GO:0000124;GO:0005634;GO:0005669;GO:0046695,
B9J08_000669,0.5,CC,3,1,0,True,False,GO:0032991;GO:0043231;GO:1990904,GO:0005739,
B9J08_000670,0.5,CC,0,2,0,False,False,,GO:0005634;GO:0005737,
B9J08_000671,0.5,CC,0,1,0,False,False,,GO:0005737,
B9J08_000673,0.5,CC,0,2,0,False,False,,GO:0005730;GO:0032040,
B9J08_000674,0.5,CC,0,1,0,False,False,,GO:0005737,
B9J08_000675,0.5,CC,2,1,0,True,False,GO:0005576;GO:0005618,GO:0009986,
B9J08_000677,0.5,CC,2,2,2,True,True,GO:0005886;GO:0016020,GO:0005886;GO:0016020,GO:0005886;GO:0016020
B9J08_000678,0.5,CC,0,5,0,False,False,,GO:0005737;GO:0005783;GO:0005829;GO:0042406;GO:0043541,
B9J08_000679,0.5,CC,1,2,0,True,False,GO:0032991,GO:0005634;GO:0005669,
B9J08_000680,0.5,CC,0,1,0,False,False,,GO:0005789,
B9J08_000681,0.5,CC,0,6,0,False,False,,GO:0005783;GO:0005789;GO:0012505;GO:0016020;GO:0097582;GO:0097583,
B9J08_000682,0.5,CC,0,1,0,False,False,,GO:0005737,
B9J08_000683,0.5,CC,1,1,1,True,True,GO:0005737,GO:0005737,GO:0005737
B9J08_000684,0.5,CC,0,1,0,False,False,,GO:0005634,
B9J08_000686,0.5,CC,0,3,0,False,False,,GO:0005622;GO:0005737;GO:0005829,
B9J08_000688,0.5,CC,0,1,0,False,False,,GO:0005634,
B9J08_000689,0.5,CC,0,2,0,False,False,,GO:0005739;GO:0005759,
B9J08_000690,0.5,CC,2,1,0,True,False,GO:0005737;GO:0032153,GO:0030479,
B9J08_000691,0.5,CC,0,1,0,False,False,,GO:0005634,
B9J08_000692,0.5,CC,0,4,0,False,False,,GO:0005634;GO:0005643;GO:0005737;GO:0005829,
B9J08_000693,0.5,CC,0,6,0,False,False,,GO:0000776;GO:0005634;GO:0005643;GO:0005737;GO:0005816;GO:0034399,
B9J08_000694,0.5,CC,0,4,0,False,False,,GO:0005622;GO:0005737;GO:0005829;GO:0034399,
B9J08_000695,0.5,CC,0,1,0,False,False,,GO:0005737,
B9J08_000696,0.5,CC,3,3,1,True,True,GO:0005739;GO:0043227;GO:0043231,GO:0005739;GO:0032476;GO:1990234,GO:0005739
B9J08_000697,0.5,CC,2,2,0,True,False,GO:0043231;GO:1990904,GO:0005762;GO:0005840,
B9J08_000698,0.5,CC,0,2,0,False,False,,GO:0005762;GO:0005840,
B9J08_000699,0.5,CC,0,4,0,False,False,,GO:0005840;GO:0019013;GO:0032040;GO:0034457,
B9J08_000700,0.5,CC,2,4,0,True,False,GO:0016020;GO:0031090,GO:0000131;GO:0005934;GO:0005935;GO:0071944,
B9J08_000701,0.5,CC,2,1,1,True,True,GO:0005886;GO:0016020,GO:0005886,GO:0005886
B9J08_000703,0.5,CC,1,2,0,True,False,GO:0005829,GO:0005634;GO:0005737,
B9J08_000704,0.5,CC,0,6,0,False,False,,GO:0000124;GO:0000785;GO:0005634;GO:0030874;GO:0031934;GO:0046695,
B9J08_000705,0.5,CC,0,2,0,False,False,,GO:0005634;GO:0005737,
B9J08_000706,0.5,CC,0,2,0,False,False,,GO:0005634;GO:0035267,
B9J08_000708,0.5,CC,0,1,0,False,False,,GO:0000214,
B9J08_000710,0.5,CC,0,1,0,False,False,,GO:0005634,
B9J08_000711,0.5,CC,1,3,0,True,False,GO:0032991,GO:0005737;GO:0005840;GO:0022625,
B9J08_000713,0.5,CC,2,3,0,True,False,GO:0032991;GO:1990904,GO:0005763;GO:0005840;GO:0015935,
B9J08_000714,0.5,CC,0,2,0,False,False,,GO:0005634;GO:0030688,
B9J08_000715,0.5,CC,1,3,0,True,False,GO:0005739,GO:0005743;GO:0005747;GO:0070469,
B9J08_000718,0.5,CC,4,2,1,True,True,GO:0005737;GO:0032991;GO:0043227;GO:0043231,GO:0000151;GO:0005737,GO:0005737
B9J08_000719,0.5,CC,0,3,0,False,False,,GO:0000932;GO:0005634;GO:0005737,
B9J08_000720,0.5,CC,0,1,0,False,False,,GO:0005730,
B9J08_000721,0.5,CC,5,2,1,True,True,GO:0005634;GO:0005829;GO:0032991;GO:0043227;GO:0043231,GO:0005634;GO:0005666,GO:0005634
B9J08_000722,0.5,CC,3,1,0,True,False,GO:0009279;GO:0016020;GO:0042597,GO:0005576,
B9J08_000725,0.5,CC,0,2,0,False,False,,GO:0000932;GO:0031251,
B9J08_000726,0.5,CC,3,4,0,True,False,GO:0005737;GO:0005886;GO:0016020,GO:0000306;GO:0000329;GO:0031234;GO:0031931,
B9J08_000727,0.5,CC,2,2,0,True,False,GO:0032991;GO:1990904,GO:0005840;GO:0022625,
B9J08_000728,0.5,CC,2,2,0,True,False,GO:0032991;GO:1990904,GO:0005762;GO:0005840,
B9J08_000729,0.5,CC,0,3,0,False,False,,GO:0000329;GO:0005634;GO:0005737,
B9J08_000731,0.5,CC,0,1,0,False,False,,GO:0005789,
B9J08_000732,0.5,CC,0,2,0,False,False,,GO:0005737;GO:0061672,
B9J08_000733,0.5,CC,1,4,0,True,False,GO:0032991,GO:0005634;GO:0005654;GO:0005829;GO:0008287,
B9J08_000734,0.5,CC,1,2,0,True,False,GO:1990904,GO:0005762;GO:0005840,
B9J08_000735,0.5,CC,0,3,0,False,False,,GO:0000935;GO:0005737;GO:0005829,
B9J08_000736,0.5,CC,1,1,0,True,False,GO:0005737,GO:0005825,
B9J08_000737,0.5,CC,2,1,0,True,False,GO:0043227;GO:0043231,GO:0005789,
B9J08_000738,0.5,CC,0,1,0,False,False,,GO:0005737,
B9J08_000739,0.5,CC,0,5,0,False,False,,GO:0005737;GO:0005743;GO:0016020;GO:0042721;GO:0043231,
B9J08_000740,0.5,CC,0,4,0,False,False,,GO:0005576;GO:0005622;GO:0005634;GO:0005829,
B9J08_000741,0.5,CC,1,4,0,True,False,GO:0005737,GO:0000151;GO:0005634;GO:0005635;GO:0030915,
B9J08_000743,0.5,CC,0,2,0,False,False,,GO:0005737;GO:0005739,
B9J08_000746,0.5,CC,0,1,0,False,False,,GO:0016020,
B9J08_000747,0.5,CC,0,3,0,False,False,,GO:0005634;GO:0005737;GO:0005829,
